epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
56,64.1712,0.96776,0.7041,1.06737,0.97649,1,0.995,0.74403,0.67977,0.72099,0.89557,0.00136444,0.00136444,0.00136444
57,65.2303,0.99716,0.72369,0.99707,0.97649,1,0.995,0.74403,0.67977,0.72099,0.89557,0.00135894,0.00135894,0.00135894
58,66.2436,0.94115,0.59433,0.94042,0.97649,1,0.995,0.74403,0.67977,0.72099,0.89557,0.00135344,0.00135344,0.00135344
59,67.3098,0.8504,0.64793,0.66062,0.98645,1,0.995,0.73986,0.71059,0.62647,0.90137,0.00134794,0.00134794,0.00134794
60,68.3288,1.03527,0.74115,0.97744,0.98645,1,0.995,0.73986,0.71059,0.62647,0.90137,0.00134244,0.00134244,0.00134244
61,69.3581,1.02636,0.69275,0.9687,0.98645,1,0.995,0.73986,0.71059,0.62647,0.90137,0.00133693,0.00133693,0.00133693
62,70.3687,0.72819,0.43973,0.61907,0.98602,1,0.995,0.75288,0.76828,0.59396,0.97159,0.00133143,0.00133143,0.00133143
63,71.3862,1.03028,0.64885,0.98831,0.98602,1,0.995,0.75288,0.76828,0.59396,0.97159,0.00132593,0.00132593,0.00132593
64,72.4042,0.90925,0.56435,0.88947,0.98602,1,0.995,0.75288,0.76828,0.59396,0.97159,0.00132043,0.00132043,0.00132043
65,73.4247,1.02562,0.76017,1.02609,0.98285,1,0.995,0.74092,0.80216,0.63437,1.03925,0.00131493,0.00131493,0.00131493
66,74.4318,0.87549,0.65066,1.01736,0.98285,1,0.995,0.74092,0.80216,0.63437,1.03925,0.00130943,0.00130943,0.00130943
67,75.4611,1.01268,0.62164,0.97072,0.98285,1,0.995,0.74092,0.80216,0.63437,1.03925,0.00130393,0.00130393,0.00130393
68,76.4964,0.94481,0.66219,1.01449,0.98588,1,0.995,0.68512,0.80303,0.58177,1.01759,0.00129843,0.00129843,0.00129843
69,77.5107,0.89984,0.65474,1.02676,0.98588,1,0.995,0.68512,0.80303,0.58177,1.01759,0.00129293,0.00129293,0.00129293
70,78.5306,0.56534,0.44303,0.64137,0.98588,1,0.995,0.68512,0.80303,0.58177,1.01759,0.00128742,0.00128742,0.00128742
71,79.5769,1.03826,0.60891,0.93834,1,1,0.995,0.76575,0.72873,0.60708,0.94745,0.00128192,0.00128192,0.00128192
72,80.5773,0.87709,0.64935,1.03181,1,1,0.995,0.76575,0.72873,0.60708,0.94745,0.00127642,0.00127642,0.00127642
73,81.5986,0.97488,0.60349,0.98641,1,1,0.995,0.76575,0.72873,0.60708,0.94745,0.00127092,0.00127092,0.00127092
74,82.7611,0.86178,0.64563,0.9188,0.98649,1,0.995,0.75193,0.72804,0.57582,0.89971,0.00126542,0.00126542,0.00126542
75,83.8076,0.90127,0.50982,0.94913,0.98649,1,0.995,0.75193,0.72804,0.57582,0.89971,0.00125992,0.00125992,0.00125992
76,84.7956,0.57984,0.42327,0.5939,0.98649,1,0.995,0.75193,0.72804,0.57582,0.89971,0.00125442,0.00125442,0.00125442
77,85.8137,0.89436,0.56641,1.00081,0.98781,1,0.995,0.84378,0.64748,0.50978,0.84244,0.00124892,0.00124892,0.00124892
78,86.8777,0.90703,0.6132,0.97658,0.98781,1,0.995,0.84378,0.64748,0.50978,0.84244,0.00124342,0.00124342,0.00124342
79,87.9776,0.95049,0.58988,1.00256,0.98781,1,0.995,0.84378,0.64748,0.50978,0.84244,0.00123791,0.00123791,0.00123791
80,89.1535,1.01242,0.59262,0.96379,0.98706,1,0.995,0.83671,0.61795,0.55076,0.8504,0.00123241,0.00123241,0.00123241
81,90.2823,0.81804,0.56265,0.91947,0.98706,1,0.995,0.83671,0.61795,0.55076,0.8504,0.00122691,0.00122691,0.00122691
82,91.3085,0.96634,0.61167,0.85345,0.98706,1,0.995,0.83671,0.61795,0.55076,0.8504,0.00122141,0.00122141,0.00122141
83,92.3767,0.83953,0.61129,0.90449,0.98726,1,0.995,0.82025,0.81207,0.54392,0.94661,0.00121591,0.00121591,0.00121591
84,93.4018,0.85223,0.56973,0.96075,0.98726,1,0.995,0.82025,0.81207,0.54392,0.94661,0.00121041,0.00121041,0.00121041
85,94.4389,1.03137,0.61052,0.95065,0.98726,1,0.995,0.82025,0.81207,0.54392,0.94661,0.00120491,0.00120491,0.00120491
86,95.4567,0.85352,0.52696,1.00519,0.98656,1,0.995,0.72227,1.01588,0.56409,0.96099,0.00119941,0.00119941,0.00119941
87,96.4799,0.85142,0.71307,0.87463,0.98656,1,0.995,0.72227,1.01588,0.56409,0.96099,0.00119391,0.00119391,0.00119391
88,97.4798,0.98989,0.58854,0.93133,0.98656,1,0.995,0.72227,1.01588,0.56409,0.96099,0.0011884,0.0011884,0.0011884
89,98.5211,0.88192,0.60506,0.84725,0.98725,1,0.995,0.78942,1.08818,0.60463,0.91699,0.0011829,0.0011829,0.0011829
90,99.5716,1.03766,0.64656,0.95713,0.98725,1,0.995,0.78942,1.08818,0.60463,0.91699,0.0011774,0.0011774,0.0011774
91,100.689,0.79334,0.56469,0.91241,0.98725,1,0.995,0.78942,1.08818,0.60463,0.91699,0.0011719,0.0011719,0.0011719
92,101.707,1.08896,0.57881,0.94827,0.98786,1,0.995,0.75415,1.09912,0.61971,0.92162,0.0011664,0.0011664,0.0011664
93,102.732,0.93993,0.62519,1.00375,0.98786,1,0.995,0.75415,1.09912,0.61971,0.92162,0.0011609,0.0011609,0.0011609
94,103.733,0.93484,0.59564,0.95456,0.98786,1,0.995,0.75415,1.09912,0.61971,0.92162,0.0011554,0.0011554,0.0011554
95,104.762,1.11482,0.65426,0.85249,0.98769,1,0.995,0.78533,1.09153,0.59552,0.94771,0.0011499,0.0011499,0.0011499
96,105.764,0.78879,0.62111,0.91638,0.98769,1,0.995,0.78533,1.09153,0.59552,0.94771,0.0011444,0.0011444,0.0011444
97,106.769,0.83006,0.58582,0.98409,0.98769,1,0.995,0.78533,1.09153,0.59552,0.94771,0.00113889,0.00113889,0.00113889
98,107.812,1.08919,0.62251,1.02314,0.98812,1,0.995,0.76067,0.96469,0.55615,0.91435,0.00113339,0.00113339,0.00113339
99,108.825,0.7656,0.50826,0.95283,0.98812,1,0.995,0.76067,0.96469,0.55615,0.91435,0.00112789,0.00112789,0.00112789
100,109.837,0.92276,0.51335,0.8698,0.98812,1,0.995,0.76067,0.96469,0.55615,0.91435,0.00112239,0.00112239,0.00112239
101,110.858,0.8128,0.49154,0.76564,0.98821,1,0.995,0.80512,0.88659,0.53914,0.88308,0.00111689,0.00111689,0.00111689
102,111.867,0.75522,0.54061,0.91386,0.98821,1,0.995,0.80512,0.88659,0.53914,0.88308,0.00111139,0.00111139,0.00111139
103,112.901,0.84476,0.46169,0.88194,0.98821,1,0.995,0.80512,0.88659,0.53914,0.88308,0.00110589,0.00110589,0.00110589
104,113.961,0.82283,0.4622,0.93442,0.98849,1,0.995,0.85237,0.77391,0.47929,0.84857,0.00110039,0.00110039,0.00110039
105,115.066,0.77692,0.4768,0.9255,0.98849,1,0.995,0.85237,0.77391,0.47929,0.84857,0.00109489,0.00109489,0.00109489
106,116.157,0.99093,0.4968,0.87798,0.98849,1,0.995,0.85237,0.77391,0.47929,0.84857,0.00108938,0.00108938,0.00108938
107,117.279,0.81439,0.55499,0.94576,0.98865,1,0.995,0.84042,0.75007,0.45084,0.85495,0.00108388,0.00108388,0.00108388
108,118.323,0.9331,0.55763,0.88343,0.98865,1,0.995,0.84042,0.75007,0.45084,0.85495,0.00107838,0.00107838,0.00107838
109,119.356,0.88735,0.524,0.86948,0.98865,1,0.995,0.84042,0.75007,0.45084,0.85495,0.00107288,0.00107288,0.00107288
110,120.4,0.73891,0.46632,0.97084,0.98847,1,0.995,0.84042,0.7365,0.44406,0.86937,0.00106738,0.00106738,0.00106738
111,121.524,0.79135,0.52852,0.9491,0.98847,1,0.995,0.84042,0.7365,0.44406,0.86937,0.00106188,0.00106188,0.00106188
112,122.539,1.05088,0.65463,1.00959,0.98847,1,0.995,0.84042,0.7365,0.44406,0.86937,0.00105638,0.00105638,0.00105638
113,123.569,0.78233,0.55908,0.82986,1,1,0.995,0.85525,0.66008,0.45911,0.81283,0.00105088,0.00105088,0.00105088
114,124.619,0.76781,0.4764,0.84461,1,1,0.995,0.85525,0.66008,0.45911,0.81283,0.00104538,0.00104538,0.00104538
115,125.651,0.91686,0.62217,0.84252,1,1,0.995,0.85525,0.66008,0.45911,0.81283,0.00103987,0.00103987,0.00103987
116,126.7,0.83367,0.61189,0.94381,1,1,0.995,0.85525,0.65277,0.46512,0.84469,0.00103437,0.00103437,0.00103437
117,127.768,0.836,0.54055,0.99821,1,1,0.995,0.85525,0.65277,0.46512,0.84469,0.00102887,0.00102887,0.00102887
118,128.84,0.88409,0.55785,0.96901,1,1,0.995,0.85525,0.65277,0.46512,0.84469,0.00102337,0.00102337,0.00102337
119,129.933,0.94275,0.56895,0.93102,1,1,0.995,0.82137,0.66546,0.4495,0.8892,0.00101787,0.00101787,0.00101787
120,130.982,0.99742,0.67201,0.98433,1,1,0.995,0.82137,0.66546,0.4495,0.8892,0.00101237,0.00101237,0.00101237
121,132.047,1.09208,0.57783,0.95826,1,1,0.995,0.82137,0.66546,0.4495,0.8892,0.00100687,0.00100687,0.00100687
122,133.135,1.1224,0.55474,0.90497,0.9873,1,0.995,0.85737,0.63187,0.44381,0.85963,0.00100137,0.00100137,0.00100137
123,134.223,0.63827,0.34538,0.63363,0.9873,1,0.995,0.85737,0.63187,0.44381,0.85963,0.000995866,0.000995866,0.000995866
124,135.326,0.83787,0.48968,0.87474,0.9873,1,0.995,0.85737,0.63187,0.44381,0.85963,0.000990365,0.000990365,0.000990365
125,136.385,0.57323,0.29145,0.59057,0.98789,1,0.995,0.85143,0.71152,0.48519,0.94218,0.000984864,0.000984864,0.000984864
126,137.395,0.88096,0.43617,0.92345,0.98789,1,0.995,0.85143,0.71152,0.48519,0.94218,0.000979362,0.000979362,0.000979362
127,138.421,0.85468,0.45707,0.97313,0.98789,1,0.995,0.85143,0.71152,0.48519,0.94218,0.000973861,0.000973861,0.000973861
128,139.562,0.90662,0.45434,0.88723,1,1,0.995,0.81525,0.75359,0.4787,0.97481,0.00096836,0.00096836,0.00096836
129,140.569,0.90807,0.53235,0.93527,1,1,0.995,0.81525,0.75359,0.4787,0.97481,0.000962859,0.000962859,0.000962859
130,141.58,1.12733,0.53557,0.94647,1,1,0.995,0.81525,0.75359,0.4787,0.97481,0.000957358,0.000957358,0.000957358
131,142.617,0.89928,0.50562,1.04026,0.98766,1,0.995,0.85737,0.75629,0.4413,0.89457,0.000951857,0.000951857,0.000951857
132,143.659,1.01916,0.43143,0.93251,0.98766,1,0.995,0.85737,0.75629,0.4413,0.89457,0.000946356,0.000946356,0.000946356
133,144.707,0.84451,0.5399,0.88887,0.98766,1,0.995,0.85737,0.75629,0.4413,0.89457,0.000940855,0.000940855,0.000940855
134,145.769,1.12099,0.5044,0.91502,0.9876,1,0.995,0.869,0.73818,0.45925,0.87463,0.000935354,0.000935354,0.000935354
135,146.835,1.00435,0.50985,1.04691,0.9876,1,0.995,0.869,0.73818,0.45925,0.87463,0.000929853,0.000929853,0.000929853
136,147.919,0.89283,0.49979,0.94225,0.9876,1,0.995,0.869,0.73818,0.45925,0.87463,0.000924352,0.000924352,0.000924352
137,149.061,0.96978,0.54848,0.92392,0.98699,1,0.995,0.84042,0.7353,0.4425,0.84147,0.00091885,0.00091885,0.00091885
138,150.134,0.9021,0.48697,0.96566,0.98699,1,0.995,0.84042,0.7353,0.4425,0.84147,0.000913349,0.000913349,0.000913349
139,151.19,0.92819,0.45365,0.9582,0.98699,1,0.995,0.84042,0.7353,0.4425,0.84147,0.000907848,0.000907848,0.000907848
140,152.263,1.04472,0.58825,0.89051,0.98638,1,0.995,0.84681,0.77635,0.44196,0.88007,0.000902347,0.000902347,0.000902347
141,153.311,0.87587,0.47528,0.93275,0.98638,1,0.995,0.84681,0.77635,0.44196,0.88007,0.000896846,0.000896846,0.000896846
142,154.349,1.11845,0.60212,1.0166,0.98638,1,0.995,0.84681,0.77635,0.44196,0.88007,0.000891345,0.000891345,0.000891345
143,155.378,0.90082,0.50777,0.88162,0.98674,1,0.995,0.84681,0.82316,0.41739,0.91271,0.000885844,0.000885844,0.000885844
144,156.378,0.93166,0.49154,0.88513,0.98674,1,0.995,0.84681,0.82316,0.41739,0.91271,0.000880343,0.000880343,0.000880343
145,157.408,0.76239,0.4531,0.84213,0.98674,1,0.995,0.84681,0.82316,0.41739,0.91271,0.000874842,0.000874842,0.000874842
146,158.619,0.98909,0.52134,0.98104,0.98692,1,0.995,0.78342,0.89378,0.45028,0.89904,0.00086934,0.00086934,0.00086934
147,159.717,0.8371,0.55337,0.97746,0.98692,1,0.995,0.78342,0.89378,0.45028,0.89904,0.000863839,0.000863839,0.000863839
148,160.876,0.84113,0.43117,0.87379,0.98692,1,0.995,0.78342,0.89378,0.45028,0.89904,0.000858338,0.000858338,0.000858338
149,161.996,0.85244,0.43099,0.93024,1,1,0.995,0.79625,0.9364,0.47174,0.86458,0.000852837,0.000852837,0.000852837
150,163.057,0.58827,0.31033,0.60509,1,1,0.995,0.79625,0.9364,0.47174,0.86458,0.000847336,0.000847336,0.000847336
151,164.223,0.6858,0.51554,0.9527,1,1,0.995,0.79625,0.9364,0.47174,0.86458,0.000841835,0.000841835,0.000841835
152,165.368,0.81089,0.5579,1.01606,1,1,0.995,0.73725,1.07467,0.54696,0.86188,0.000836334,0.000836334,0.000836334
153,166.453,0.96502,0.42842,0.85679,1,1,0.995,0.73725,1.07467,0.54696,0.86188,0.000830833,0.000830833,0.000830833
154,167.539,0.80925,0.4614,0.92687,1,1,0.995,0.73725,1.07467,0.54696,0.86188,0.000825332,0.000825332,0.000825332
155,168.578,0.83174,0.48285,0.90666,0.98733,1,0.995,0.70563,1.20743,0.6131,0.8801,0.000819831,0.000819831,0.000819831
156,169.649,0.92904,0.46135,0.93614,0.98733,1,0.995,0.70563,1.20743,0.6131,0.8801,0.000814329,0.000814329,0.000814329
157,170.721,0.83585,0.47566,0.87611,0.98733,1,0.995,0.70563,1.20743,0.6131,0.8801,0.000808828,0.000808828,0.000808828
158,171.751,0.80662,0.44861,0.93099,1,1,0.995,0.743,1.06056,0.63416,0.87728,0.000803327,0.000803327,0.000803327
159,172.778,0.80019,0.4256,0.87044,1,1,0.995,0.743,1.06056,0.63416,0.87728,0.000797826,0.000797826,0.000797826
160,173.87,1.16867,0.66927,0.92366,1,1,0.995,0.743,1.06056,0.63416,0.87728,0.000792325,0.000792325,0.000792325
161,175.036,0.79935,0.51681,0.88837,0.98709,1,0.995,0.85237,0.6981,0.51913,0.82897,0.000786824,0.000786824,0.000786824
162,176.171,0.95734,0.51494,0.86019,0.98709,1,0.995,0.85237,0.6981,0.51913,0.82897,0.000781323,0.000781323,0.000781323
163,177.34,1.01587,0.53365,0.89168,0.98709,1,0.995,0.85237,0.6981,0.51913,0.82897,0.000775822,0.000775822,0.000775822
164,178.517,0.84718,0.50065,0.86126,0.98723,1,0.995,0.80563,0.61924,0.45452,0.79616,0.000770321,0.000770321,0.000770321
165,179.567,1.02619,0.52947,0.87998,0.98723,1,0.995,0.80563,0.61924,0.45452,0.79616,0.00076482,0.00076482,0.00076482
166,180.592,1.09003,0.54437,0.92231,0.98723,1,0.995,0.80563,0.61924,0.45452,0.79616,0.000759318,0.000759318,0.000759318
167,181.639,0.88749,0.52994,0.90864,0.98707,1,0.995,0.81185,0.60557,0.4561,0.80049,0.000753817,0.000753817,0.000753817
168,182.658,0.98505,0.51631,0.92496,0.98707,1,0.995,0.81185,0.60557,0.4561,0.80049,0.000748316,0.000748316,0.000748316
169,183.645,0.80435,0.55798,0.94974,0.98707,1,0.995,0.81185,0.60557,0.4561,0.80049,0.000742815,0.000742815,0.000742815
170,184.71,0.78706,0.46985,0.93797,0.98665,1,0.995,0.85558,0.6022,0.45749,0.79451,0.000737314,0.000737314,0.000737314
171,185.706,0.9823,0.46498,0.88648,0.98665,1,0.995,0.85558,0.6022,0.45749,0.79451,0.000731813,0.000731813,0.000731813
172,186.727,0.94895,0.49579,0.90114,0.98665,1,0.995,0.85558,0.6022,0.45749,0.79451,0.000726312,0.000726312,0.000726312
173,187.762,0.79641,0.47341,0.92663,0.9867,1,0.995,0.84375,0.59584,0.46517,0.79269,0.000720811,0.000720811,0.000720811
174,188.782,0.87917,0.47678,0.82891,0.9867,1,0.995,0.84375,0.59584,0.46517,0.79269,0.00071531,0.00071531,0.00071531
175,189.822,0.88157,0.49627,0.85071,0.9867,1,0.995,0.84375,0.59584,0.46517,0.79269,0.000709809,0.000709809,0.000709809
176,190.85,0.82151,0.45961,0.91431,0.98687,1,0.995,0.84375,0.62992,0.43406,0.81441,0.000704307,0.000704307,0.000704307
177,191.916,1.05112,0.50915,0.90493,0.98687,1,0.995,0.84375,0.62992,0.43406,0.81441,0.000698806,0.000698806,0.000698806
178,192.968,0.75138,0.4443,0.93699,0.98687,1,0.995,0.84375,0.62992,0.43406,0.81441,0.000693305,0.000693305,0.000693305
179,194.105,0.80607,0.46377,0.91438,0.98721,1,0.995,0.84375,0.63732,0.3895,0.84976,0.000687804,0.000687804,0.000687804
180,195.19,0.80701,0.49719,0.93839,0.98721,1,0.995,0.84375,0.63732,0.3895,0.84976,0.000682303,0.000682303,0.000682303
181,196.254,0.73865,0.45885,0.90027,0.98721,1,0.995,0.84375,0.63732,0.3895,0.84976,0.000676802,0.000676802,0.000676802
182,197.44,0.61812,0.35355,0.55832,0.98749,1,0.995,0.85558,0.60206,0.35913,0.85397,0.000671301,0.000671301,0.000671301
183,198.469,0.82972,0.4408,0.8406,0.98749,1,0.995,0.85558,0.60206,0.35913,0.85397,0.0006658,0.0006658,0.0006658
184,199.517,0.82718,0.45037,0.83614,0.98749,1,0.995,0.85558,0.60206,0.35913,0.85397,0.000660299,0.000660299,0.000660299
185,200.538,1.02681,0.54767,1.00449,0.98781,1,0.995,0.85737,0.60682,0.35952,0.83424,0.000654798,0.000654798,0.000654798
186,201.584,0.81163,0.44799,0.83144,0.98781,1,0.995,0.85737,0.60682,0.35952,0.83424,0.000649297,0.000649297,0.000649297
187,202.578,0.84909,0.48358,0.86928,0.98781,1,0.995,0.85737,0.60682,0.35952,0.83424,0.000643795,0.000643795,0.000643795
188,203.664,0.63461,0.36123,0.93094,0.98793,1,0.995,0.85737,0.61209,0.36612,0.82375,0.000638294,0.000638294,0.000638294
189,204.717,0.71139,0.39121,0.86264,0.98793,1,0.995,0.85737,0.61209,0.36612,0.82375,0.000632793,0.000632793,0.000632793
190,205.735,0.91969,0.50153,0.91128,0.98793,1,0.995,0.85737,0.61209,0.36612,0.82375,0.000627292,0.000627292,0.000627292
191,206.76,0.83335,0.40496,0.81114,0.98803,1,0.995,0.81497,0.62998,0.36854,0.81961,0.000621791,0.000621791,0.000621791
192,207.783,0.96431,0.40845,0.8913,0.98803,1,0.995,0.81497,0.62998,0.36854,0.81961,0.00061629,0.00061629,0.00061629
193,208.831,0.8343,0.4008,0.84958,0.98803,1,0.995,0.81497,0.62998,0.36854,0.81961,0.000610789,0.000610789,0.000610789
194,209.899,0.79867,0.40348,0.93063,1,1,0.995,0.82137,0.64442,0.3591,0.82483,0.000605288,0.000605288,0.000605288
195,210.972,0.78191,0.43148,0.86677,1,1,0.995,0.82137,0.64442,0.3591,0.82483,0.000599787,0.000599787,0.000599787
196,212.038,0.90447,0.49839,0.91775,1,1,0.995,0.82137,0.64442,0.3591,0.82483,0.000594286,0.000594286,0.000594286
197,213.162,1.00786,0.47962,0.84372,1,1,0.995,0.85525,0.67353,0.36532,0.84605,0.000588784,0.000588784,0.000588784
198,214.209,0.91396,0.5126,0.92631,1,1,0.995,0.85525,0.67353,0.36532,0.84605,0.000583283,0.000583283,0.000583283
199,215.252,0.90555,0.59635,0.84731,1,1,0.995,0.85525,0.67353,0.36532,0.84605,0.000577782,0.000577782,0.000577782
200,216.319,0.90608,0.47387,0.875,1,1,0.995,0.85525,0.69108,0.37054,0.86863,0.000572281,0.000572281,0.000572281
201,217.468,0.67291,0.34495,0.58059,1,1,0.995,0.85525,0.69108,0.37054,0.86863,0.00056678,0.00056678,0.00056678
202,218.49,0.92494,0.49445,0.92961,1,1,0.995,0.85525,0.69108,0.37054,0.86863,0.000561279,0.000561279,0.000561279
203,219.543,0.74813,0.49944,0.90941,1,1,0.995,0.85525,0.73169,0.35864,0.87673,0.000555778,0.000555778,0.000555778
204,220.556,0.92465,0.48594,0.89922,1,1,0.995,0.85525,0.73169,0.35864,0.87673,0.000550277,0.000550277,0.000550277
205,221.61,0.77456,0.44553,0.83988,1,1,0.995,0.85525,0.73169,0.35864,0.87673,0.000544776,0.000544776,0.000544776
206,222.699,0.66666,0.51967,0.91887,1,1,0.995,0.85525,0.72563,0.37241,0.8796,0.000539275,0.000539275,0.000539275
207,223.729,1.04749,0.50572,0.95735,1,1,0.995,0.85525,0.72563,0.37241,0.8796,0.000533773,0.000533773,0.000533773
208,224.867,0.99416,0.48841,0.89051,1,1,0.995,0.85525,0.72563,0.37241,0.8796,0.000528272,0.000528272,0.000528272
209,225.898,0.78516,0.4202,0.92641,1,1,0.995,0.85525,0.75718,0.36825,0.88826,0.000522771,0.000522771,0.000522771
210,227.006,0.80869,0.5331,0.76625,1,1,0.995,0.85525,0.75718,0.36825,0.88826,0.00051727,0.00051727,0.00051727
211,228.129,0.8487,0.58068,0.91089,1,1,0.995,0.85525,0.75718,0.36825,0.88826,0.000511769,0.000511769,0.000511769
212,229.259,1.08297,0.47182,0.96985,1,1,0.995,0.8335,0.7513,0.38566,0.8848,0.000506268,0.000506268,0.000506268
213,230.317,0.82056,0.58542,0.95636,1,1,0.995,0.8335,0.7513,0.38566,0.8848,0.000500767,0.000500767,0.000500767
214,231.387,0.7815,0.41323,0.88423,1,1,0.995,0.8335,0.7513,0.38566,0.8848,0.000495266,0.000495266,0.000495266
215,232.458,0.8354,0.49443,0.83744,0.988,1,0.995,0.83467,0.75427,0.37734,0.88367,0.000489765,0.000489765,0.000489765
216,233.527,1.02858,0.46859,0.93302,0.988,1,0.995,0.83467,0.75427,0.37734,0.88367,0.000484263,0.000484263,0.000484263
217,234.713,0.70653,0.37636,0.90901,0.988,1,0.995,0.83467,0.75427,0.37734,0.88367,0.000478762,0.000478762,0.000478762
218,235.83,0.95694,0.49406,0.88912,0.98803,1,0.995,0.85114,0.74715,0.34741,0.85847,0.000473261,0.000473261,0.000473261
219,236.878,0.8041,0.49288,0.80281,0.98803,1,0.995,0.85114,0.74715,0.34741,0.85847,0.00046776,0.00046776,0.00046776
220,238.038,0.83994,0.43613,0.83822,0.98803,1,0.995,0.85114,0.74715,0.34741,0.85847,0.000462259,0.000462259,0.000462259
221,239.112,0.89741,0.4215,0.87876,0.98812,1,0.995,0.8508,0.733,0.33277,0.81682,0.000456758,0.000456758,0.000456758
222,240.214,0.93313,0.45364,0.89152,0.98812,1,0.995,0.8508,0.733,0.33277,0.81682,0.000451257,0.000451257,0.000451257
223,241.235,1.00664,0.44119,0.86623,0.98812,1,0.995,0.8508,0.733,0.33277,0.81682,0.000445756,0.000445756,0.000445756
224,242.293,0.69725,0.36787,0.91586,1,1,0.995,0.85525,0.68959,0.34571,0.79045,0.000440255,0.000440255,0.000440255
225,243.304,0.71117,0.4347,0.82868,1,1,0.995,0.85525,0.68959,0.34571,0.79045,0.000434754,0.000434754,0.000434754
226,244.331,0.77318,0.43312,0.91945,1,1,0.995,0.85525,0.68959,0.34571,0.79045,0.000429253,0.000429253,0.000429253
227,245.352,0.8034,0.41703,0.80564,1,1,0.995,0.85525,0.71039,0.33623,0.78603,0.000423751,0.000423751,0.000423751
228,246.362,0.80377,0.43319,0.86117,1,1,0.995,0.85525,0.71039,0.33623,0.78603,0.00041825,0.00041825,0.00041825
229,247.376,0.93202,0.48485,0.83926,1,1,0.995,0.85525,0.71039,0.33623,0.78603,0.000412749,0.000412749,0.000412749
230,248.399,0.78973,0.36232,0.79222,0.98807,1,0.995,0.79662,0.71863,0.35878,0.78087,0.000407248,0.000407248,0.000407248
231,249.405,0.76733,0.49307,0.93083,0.98807,1,0.995,0.79662,0.71863,0.35878,0.78087,0.000401747,0.000401747,0.000401747
232,250.449,0.75319,0.43839,0.85221,0.98807,1,0.995,0.79662,0.71863,0.35878,0.78087,0.000396246,0.000396246,0.000396246
233,251.522,0.80934,0.45351,0.86145,0.98787,1,0.995,0.79662,0.73042,0.40259,0.78297,0.000390745,0.000390745,0.000390745
234,252.578,0.77273,0.42308,0.78988,0.98787,1,0.995,0.79662,0.73042,0.40259,0.78297,0.000385244,0.000385244,0.000385244
